A_time,B_time,A_time_numeric,B_time_numeric
1970-01-01 00:00:43.676992273,1970-01-01 00:00:09.951305221,43,9
1970-01-01 00:00:30.843840485,1970-01-01 00:00:22.885139191,30,22
1970-01-01 00:00:58.134932668,1970-01-01 00:00:35.671344876,58,35
1970-01-01 00:01:37.444700110,1970-01-01 00:01:28.381003870,97,88
1970-01-01 00:00:46.656438231,1970-01-01 00:00:02.576171118,46,2
1970-01-01 00:01:35.634640872,1970-01-01 00:00:54.012861485,95,54
1970-01-01 00:01:32.771748231,1970-01-01 00:00:48.716820217,92,48
1970-01-01 00:00:27.328803092,1970-01-01 00:00:12.775695265,27,12
1970-01-01 00:01:22.970404958,1970-01-01 00:00:46.710308456,82,46
1970-01-01 00:01:28.141366807,1970-01-01 00:00:12.011355369,88,12
1970-01-01 00:01:02.857318416,1970-01-01 00:00:48.814682007,62,48
1970-01-01 00:01:27.931861590,1970-01-01 00:00:03.888462075,87,3
1970-01-01 00:01:30.235334194,1970-01-01 00:00:28.433564496,90,28
1970-01-01 00:00:54.094723058,1970-01-01 00:00:45.036405146,54,45
1970-01-01 00:01:01.186076049,1970-01-01 00:00:59.848170386,61,59
1970-01-01 00:01:03.824804624,1970-01-01 00:00:23.024371499,63,23
1970-01-01 00:01:26.163217489,1970-01-01 00:00:36.870351576,86,36
1970-01-01 00:01:26.538520402,1970-01-01 00:00:13.238225529,86,13
1970-01-01 00:00:38.261383641,1970-01-01 00:00:20.165084616,38,20
1970-01-01 00:00:54.009993180,1970-01-01 00:00:32.203655941,54,32
1970-01-01 00:01:14.434015646,1970-01-01 00:01:13.067683735,74,73
1970-01-01 00:01:25.634945015,1970-01-01 00:01:04.302719516,85,64
1970-01-01 00:01:34.856072138,1970-01-01 00:01:31.499797375,94,91
1970-01-01 00:00:36.505190618,1970-01-01 00:00:17.633015860,36,17
1970-01-01 00:00:44.976390933,1970-01-01 00:00:11.557006560,44,11
1970-01-01 00:01:17.776849400,1970-01-01 00:00:33.165947587,77,33
1970-01-01 00:00:28.734754388,1970-01-01 00:00:03.025825249,28,3
1970-01-01 00:01:19.879316563,1970-01-01 00:01:00.268785894,79,60
1970-01-01 00:01:04.009921256,1970-01-01 00:00:09.584652918,64,9
1970-01-01 00:00:51.760237655,1970-01-01 00:00:40.168611101,51,40
1970-01-01 00:00:54.874100120,1970-01-01 00:00:07.379832011,54,7
1970-01-01 00:01:04.093788370,1970-01-01 00:00:45.401001042,64,45
1970-01-01 00:00:55.850052938,1970-01-01 00:00:06.063464927,55,6
1970-01-01 00:00:49.745083608,1970-01-01 00:00:08.937671869,49,8
1970-01-01 00:01:05.914565698,1970-01-01 00:00:55.215192290,65,55
1970-01-01 00:01:28.122741213,1970-01-01 00:00:42.805317803,88,42
1970-01-01 00:01:36.346255414,1970-01-01 00:00:18.843625183,96,18
1970-01-01 00:00:59.343728694,1970-01-01 00:00:18.472181228,59,18
1970-01-01 00:01:19.528949531,1970-01-01 00:00:18.170551879,79,18
1970-01-01 00:01:37.153889456,1970-01-01 00:01:19.343118447,97,79
1970-01-01 00:01:14.030967519,1970-01-01 00:00:28.936782489,74,28
1970-01-01 00:01:39.642588970,1970-01-01 00:01:22.221139176,99,82
1970-01-01 00:00:16.548272335,1970-01-01 00:00:02.971735665,16,2
1970-01-01 00:00:51.753403472,1970-01-01 00:00:16.817878757,51,16
1970-01-01 00:01:35.317816426,1970-01-01 00:00:45.840876721,95,45
1970-01-01 00:00:39.207497657,1970-01-01 00:00:24.507083232,39,24
1970-01-01 00:01:19.274003661,1970-01-01 00:00:31.715519817,79,31
1970-01-01 00:01:03.635157246,1970-01-01 00:00:51.694455533,63,51
1970-01-01 00:00:35.039583058,1970-01-01 00:00:31.134131110,35,31
1970-01-01 00:01:12.173695457,1970-01-01 00:00:07.107034608,72,7
1970-01-01 00:01:00.065254912,1970-01-01 00:00:03.797056590,60,3
1970-01-01 00:01:22.283755164,1970-01-01 00:00:57.482267732,82,57
1970-01-01 00:01:13.737962929,1970-01-01 00:00:53.458733376,73,53
1970-01-01 00:01:18.377094461,1970-01-01 00:00:36.677515143,78,36
1970-01-01 00:01:09.137424442,1970-01-01 00:00:30.427520152,69,30
1970-01-01 00:01:01.425248544,1970-01-01 00:00:58.433361806,61,58
1970-01-01 00:00:36.044699683,1970-01-01 00:00:08.573880781,36,8
1970-01-01 00:01:01.502753224,1970-01-01 00:00:53.491413799,61,53
1970-01-01 00:01:38.968792716,1970-01-01 00:01:34.162235145,98,94
1970-01-01 00:01:26.804637839,1970-01-01 00:01:20.070179133,86,80
1970-01-01 00:01:30.823549968,1970-01-01 00:00:02.295691887,90,2
1970-01-01 00:01:13.176262457,1970-01-01 00:01:06.126100948,73,66
1970-01-01 00:01:35.595206514,1970-01-01 00:01:00.593892993,95,60
1970-01-01 00:01:14.520405550,1970-01-01 00:00:45.715779636,74,45
1970-01-01 00:01:22.989042527,1970-01-01 00:01:16.573426906,82,76
1970-01-01 00:00:26.360563887,1970-01-01 00:00:02.661578092,26,2
1970-01-01 00:01:17.027218011,1970-01-01 00:00:19.713123707,77,19
1970-01-01 00:01:26.598540456,1970-01-01 00:00:39.121028959,86,39
1970-01-01 00:00:47.594372169,1970-01-01 00:00:30.725854752,47,30
1970-01-01 00:01:17.408983818,1970-01-01 00:00:20.373041862,77,20
1970-01-01 00:01:32.233105305,1970-01-01 00:00:48.768306648,92,48
1970-01-01 00:01:06.161372060,1970-01-01 00:00:24.298388052,66,24
1970-01-01 00:00:51.930667810,1970-01-01 00:00:23.487765839,51,23
1970-01-01 00:00:40.526496659,1970-01-01 00:00:28.578182397,40,28
1970-01-01 00:00:42.597655658,1970-01-01 00:00:18.310838553,42,18
1970-01-01 00:00:32.998239028,1970-01-01 00:00:04.644914445,32,4
1970-01-01 00:01:29.620868174,1970-01-01 00:00:49.613679969,89,49
1970-01-01 00:01:35.386954880,1970-01-01 00:00:54.514969629,95,54
1970-01-01 00:01:30.468200832,1970-01-01 00:01:09.359971250,90,69
1970-01-01 00:00:39.495513736,1970-01-01 00:00:34.528051943,39,34
1970-01-01 00:01:05.228192658,1970-01-01 00:00:01.844760522,65,1
1970-01-01 00:01:05.185532669,1970-01-01 00:00:56.763970867,65,56
1970-01-01 00:01:18.431678575,1970-01-01 00:01:10.466431261,78,70
1970-01-01 00:01:21.552592193,1970-01-01 00:00:42.682733457,81,42
1970-01-01 00:01:37.732069853,1970-01-01 00:00:09.658992824,97,9
1970-01-01 00:01:09.993123667,1970-01-01 00:00:10.385247178,69,10
1970-01-01 00:01:13.369700890,1970-01-01 00:00:24.349564630,73,24
1970-01-01 00:01:09.542125058,1970-01-01 00:00:14.898059209,69,14
1970-01-01 00:01:27.513607346,1970-01-01 00:01:13.584964164,87,73
1970-01-01 00:01:30.860947557,1970-01-01 00:00:40.468253434,90,40
1970-01-01 00:01:39.821712356,1970-01-01 00:00:54.160016139,99,54
1970-01-01 00:01:06.696515024,1970-01-01 00:00:32.112037144,66,32
1970-01-01 00:01:13.532898832,1970-01-01 00:00:07.646838207,73,7
1970-01-01 00:00:57.500103321,1970-01-01 00:00:21.295236372,57,21
1970-01-01 00:01:07.501690953,1970-01-01 00:01:04.207940467,67,64
1970-01-01 00:00:51.186932917,1970-01-01 00:00:04.188973598,51,4
1970-01-01 00:00:33.321205394,1970-01-01 00:00:26.197111974,33,26
1970-01-01 00:01:16.366644598,1970-01-01 00:00:56.205760183,76,56
1970-01-01 00:01:16.052637314,1970-01-01 00:00:49.315680182,76,49
1970-01-01 00:01:34.005551457,1970-01-01 00:00:51.490036500,94,51
1970-01-01 00:01:17.561767359,1970-01-01 00:00:29.803879393,77,29
1970-01-01 00:01:15.846111735,1970-01-01 00:00:42.093790020,75,42
1970-01-01 00:01:00.145336960,1970-01-01 00:00:18.957875456,60,18
1970-01-01 00:00:45.530746370,1970-01-01 00:00:31.112326190,45,31
1970-01-01 00:01:02.567589652,1970-01-01 00:00:14.808801137,62,14
1970-01-01 00:01:19.553567476,1970-01-01 00:00:28.729972442,79,28
1970-01-01 00:00:15.252069689,1970-01-01 00:00:12.634883610,15,12
1970-01-01 00:00:43.302469817,1970-01-01 00:00:33.375976574,43,33
1970-01-01 00:01:14.242623424,1970-01-01 00:00:59.583567043,74,59
1970-01-01 00:01:22.848198079,1970-01-01 00:00:27.364568718,82,27
1970-01-01 00:01:20.622267222,1970-01-01 00:00:53.896322078,80,53
1970-01-01 00:00:41.984898475,1970-01-01 00:00:27.677267880,41,27
1970-01-01 00:00:49.239977626,1970-01-01 00:00:33.627580904,49,33
1970-01-01 00:00:45.179921340,1970-01-01 00:00:16.298677990,45,16
1970-01-01 00:01:33.022709230,1970-01-01 00:00:08.421189072,93,8
1970-01-01 00:01:30.153688208,1970-01-01 00:00:01.754836435,90,1
1970-01-01 00:01:33.711474284,1970-01-01 00:01:00.584026191,93,60
1970-01-01 00:01:17.230721055,1970-01-01 00:00:32.530761260,77,32
1970-01-01 00:00:45.694114486,1970-01-01 00:00:17.969989236,45,17
1970-01-01 00:00:49.229749351,1970-01-01 00:00:24.948620820,49,24
1970-01-01 00:00:54.486142674,1970-01-01 00:00:14.654763064,54,14
1970-01-01 00:00:24.725504097,1970-01-01 00:00:02.751236687,24,2
1970-01-01 00:00:12.954835799,1970-01-01 00:00:12.180401790,12,12
1970-01-01 00:00:56.726094204,1970-01-01 00:00:40.587374459,56,40
1970-01-01 00:00:46.674655948,1970-01-01 00:00:31.353523100,46,31
1970-01-01 00:00:49.983422187,1970-01-01 00:00:21.932896487,49,21
1970-01-01 00:00:54.230033147,1970-01-01 00:00:15.319420288,54,15
1970-01-01 00:00:17.359589860,1970-01-01 00:00:05.634685433,17,5
1970-01-01 00:01:15.881826226,1970-01-01 00:00:29.513986729,75,29
1970-01-01 00:01:09.995916395,1970-01-01 00:00:16.269956711,69,16
1970-01-01 00:01:13.624391589,1970-01-01 00:00:45.423372510,73,45
1970-01-01 00:01:13.905983011,1970-01-01 00:00:11.915014087,73,11
1970-01-01 00:00:43.602458403,1970-01-01 00:00:01.108145003,43,1
1970-01-01 00:00:48.283937562,1970-01-01 00:00:08.168438273,48,8
1970-01-01 00:01:27.589650889,1970-01-01 00:00:13.141120164,87,13
1970-01-01 00:00:03.379471104,1970-01-01 00:00:02.420472515,3,2
1970-01-01 00:01:12.506596565,1970-01-01 00:00:49.368236472,72,49
1970-01-01 00:01:25.402772043,1970-01-01 00:01:15.842330432,85,75
1970-01-01 00:00:13.900885071,1970-01-01 00:00:10.451252054,13,10
1970-01-01 00:00:38.977665377,1970-01-01 00:00:11.880086179,38,11
1970-01-01 00:01:20.470751797,1970-01-01 00:00:35.144758488,80,35
1970-01-01 00:01:25.914220079,1970-01-01 00:00:40.476319454,85,40
1970-01-01 00:01:18.172589364,1970-01-01 00:00:49.903852718,78,49
1970-01-01 00:01:23.144506622,1970-01-01 00:00:24.179628380,83,24
1970-01-01 00:01:29.703170226,1970-01-01 00:01:28.194939560,89,88
1970-01-01 00:00:39.466121861,1970-01-01 00:00:35.828353797,39,35
1970-01-01 00:01:39.181817693,1970-01-01 00:01:20.514013169,99,80
1970-01-01 00:01:25.926903565,1970-01-01 00:01:11.572412094,85,71
1970-01-01 00:00:45.571853465,1970-01-01 00:00:40.392564710,45,40
1970-01-01 00:01:35.764035862,1970-01-01 00:01:23.841458104,95,83
1970-01-01 00:00:16.051680131,1970-01-01 00:00:07.909793512,16,7
1970-01-01 00:01:34.080078784,1970-01-01 00:00:28.299174433,94,28
1970-01-01 00:01:36.438287889,1970-01-01 00:00:44.662986204,96,44
1970-01-01 00:00:29.598811350,1970-01-01 00:00:26.921396134,29,26
1970-01-01 00:00:07.130615472,1970-01-01 00:00:05.831645369,7,5
1970-01-01 00:01:09.557518838,1970-01-01 00:00:29.080760600,69,29
1970-01-01 00:01:05.741492782,1970-01-01 00:00:45.327923748,65,45
1970-01-01 00:01:16.729947412,1970-01-01 00:00:39.015398114,76,39
1970-01-01 00:01:39.508254585,1970-01-01 00:01:11.582034936,99,71
1970-01-01 00:01:09.485720800,1970-01-01 00:00:20.600116830,69,20
1970-01-01 00:01:33.842207429,1970-01-01 00:00:40.216688221,93,40
1970-01-01 00:01:25.119187277,1970-01-01 00:00:08.207182954,85,8
1970-01-01 00:01:30.748138212,1970-01-01 00:00:40.137298575,90,40
1970-01-01 00:00:38.625377647,1970-01-01 00:00:25.651713538,38,25
1970-01-01 00:00:30.033496413,1970-01-01 00:00:11.996945265,30,11
1970-01-01 00:00:49.582519744,1970-01-01 00:00:01.858207618,49,1
1970-01-01 00:01:30.198608706,1970-01-01 00:01:22.849358245,90,82
1970-01-01 00:01:11.082847312,1970-01-01 00:00:30.129505228,71,30
1970-01-01 00:01:10.100314902,1970-01-01 00:00:33.629054766,70,33
1970-01-01 00:01:28.274044713,1970-01-01 00:00:28.332913482,88,28
1970-01-01 00:01:25.320955807,1970-01-01 00:00:28.523893582,85,28
1970-01-01 00:01:36.011024998,1970-01-01 00:01:34.038276755,96,94
1970-01-01 00:01:12.043106033,1970-01-01 00:00:50.036069308,72,50
1970-01-01 00:01:30.593222854,1970-01-01 00:00:49.986345040,90,49
1970-01-01 00:01:03.310460703,1970-01-01 00:00:28.092473512,63,28
1970-01-01 00:00:58.555457599,1970-01-01 00:00:48.626458539,58,48
1970-01-01 00:01:33.986653416,1970-01-01 00:00:23.904277425,93,23
1970-01-01 00:01:01.331285083,1970-01-01 00:00:20.638475224,61,20
1970-01-01 00:00:18.735131528,1970-01-01 00:00:12.260541636,18,12
1970-01-01 00:00:46.601219921,1970-01-01 00:00:14.018128477,46,14
1970-01-01 00:01:32.702173702,1970-01-01 00:00:19.330183818,92,19
1970-01-01 00:01:11.238839639,1970-01-01 00:00:20.961424319,71,20
1970-01-01 00:00:10.652630487,1970-01-01 00:00:05.749093466,10,5
1970-01-01 00:01:28.546130229,1970-01-01 00:00:58.625858206,88,58
1970-01-01 00:00:54.565185358,1970-01-01 00:00:11.307912565,54,11
1970-01-01 00:00:23.944862399,1970-01-01 00:00:22.302620704,23,22
1970-01-01 00:00:56.455629923,1970-01-01 00:00:22.474100641,56,22
1970-01-01 00:00:59.690572390,1970-01-01 00:00:40.978505558,59,40
1970-01-01 00:01:19.275463918,1970-01-01 00:00:09.505263833,79,9
1970-01-01 00:00:42.607981273,1970-01-01 00:00:33.906618408,42,33
1970-01-01 00:01:11.851988139,1970-01-01 00:00:12.344158204,71,12
1970-01-01 00:01:20.302708640,1970-01-01 00:00:42.082976795,80,42
1970-01-01 00:01:00.909220120,1970-01-01 00:00:18.428464409,60,18
1970-01-01 00:00:25.010521949,1970-01-01 00:00:06.910518974,25,6
1970-01-01 00:00:58.711195025,1970-01-01 00:00:14.325166271,58,14
1970-01-01 00:00:13.493410826,1970-01-01 00:00:04.354262154,13,4
1970-01-01 00:00:44.274264824,1970-01-01 00:00:07.679529052,44,7
1970-01-01 00:01:20.658697359,1970-01-01 00:01:14.601807460,80,74
1970-01-01 00:01:05.586849710,1970-01-01 00:00:52.500059629,65,52
1970-01-01 00:00:52.142455136,1970-01-01 00:00:28.510887704,52,28
1970-01-01 00:00:42.229327538,1970-01-01 00:00:14.263737214,42,14
1970-01-01 00:01:23.056683106,1970-01-01 00:00:37.009027246,83,37
1970-01-01 00:01:27.204868683,1970-01-01 00:00:46.907346633,87,46
1970-01-01 00:01:27.452375247,1970-01-01 00:00:59.987373672,87,59
1970-01-01 00:00:31.192480299,1970-01-01 00:00:01.312829970,31,1
1970-01-01 00:01:29.274083470,1970-01-01 00:00:14.693484490,89,14
1970-01-01 00:01:19.214782493,1970-01-01 00:01:11.417850770,79,71
1970-01-01 00:01:25.725024592,1970-01-01 00:01:11.060742876,85,71
1970-01-01 00:01:25.149712271,1970-01-01 00:00:37.841795487,85,37
1970-01-01 00:01:21.334238621,1970-01-01 00:01:04.821699444,81,64
1970-01-01 00:00:13.406985899,1970-01-01 00:00:04.302965951,13,4
1970-01-01 00:00:34.123615517,1970-01-01 00:00:06.432807389,34,6
1970-01-01 00:01:36.719813119,1970-01-01 00:01:21.677847978,96,81
1970-01-01 00:01:26.551182439,1970-01-01 00:00:10.343765291,86,10
1970-01-01 00:00:53.050206723,1970-01-01 00:00:11.090156270,53,11
1970-01-01 00:00:30.460132638,1970-01-01 00:00:22.451182177,30,22
1970-01-01 00:01:17.728791300,1970-01-01 00:00:50.977963741,77,50
1970-01-01 00:01:32.958757555,1970-01-01 00:00:06.820716573,92,6
1970-01-01 00:00:56.971480939,1970-01-01 00:00:32.511294843,56,32
1970-01-01 00:01:16.164280656,1970-01-01 00:00:08.250081866,76,8
1970-01-01 00:00:48.850468706,1970-01-01 00:00:12.186943684,48,12
1970-01-01 00:01:20.557263126,1970-01-01 00:01:11.836185411,80,71
1970-01-01 00:01:34.695691761,1970-01-01 00:00:37.238265421,94,37
1970-01-01 00:00:20.882721013,1970-01-01 00:00:05.971639583,20,5
1970-01-01 00:00:54.256840126,1970-01-01 00:00:11.977064410,54,11
1970-01-01 00:00:40.261345930,1970-01-01 00:00:26.353285240,40,26
1970-01-01 00:01:18.342157167,1970-01-01 00:00:30.593867799,78,30
1970-01-01 00:01:07.619237219,1970-01-01 00:00:07.224396352,67,7
1970-01-01 00:00:55.058723163,1970-01-01 00:00:03.478240116,55,3
1970-01-01 00:00:45.397952575,1970-01-01 00:00:36.148655477,45,36
1970-01-01 00:01:03.384254259,1970-01-01 00:00:16.490739768,63,16
1970-01-01 00:01:14.033185389,1970-01-01 00:00:48.406132063,74,48
1970-01-01 00:00:55.537514169,1970-01-01 00:00:31.162241400,55,31
1970-01-01 00:01:38.475318808,1970-01-01 00:00:22.517574899,98,22
1970-01-01 00:01:33.168343200,1970-01-01 00:00:15.556919799,93,15
1970-01-01 00:01:33.432213578,1970-01-01 00:01:21.003431486,93,81
1970-01-01 00:00:41.030828633,1970-01-01 00:00:19.911980378,41,19
1970-01-01 00:01:04.473752685,1970-01-01 00:00:19.562693289,64,19
1970-01-01 00:00:23.465675450,1970-01-01 00:00:14.485996617,23,14
1970-01-01 00:01:08.668323442,1970-01-01 00:00:18.256328921,68,18
1970-01-01 00:01:34.114909584,1970-01-01 00:01:24.864349905,94,84
1970-01-01 00:01:11.117301385,1970-01-01 00:00:11.577791055,71,11
1970-01-01 00:01:17.220396656,1970-01-01 00:00:33.123705102,77,33
1970-01-01 00:01:10.029473523,1970-01-01 00:00:32.999351228,70,32
1970-01-01 00:01:16.265625638,1970-01-01 00:00:03.857235828,76,3
1970-01-01 00:01:24.179501388,1970-01-01 00:00:39.807979769,84,39
1970-01-01 00:01:05.532643294,1970-01-01 00:00:40.474403688,65,40
1970-01-01 00:01:00.298362481,1970-01-01 00:00:38.259530922,60,38
1970-01-01 00:01:31.730448079,1970-01-01 00:01:23.828772504,91,83
1970-01-01 00:01:15.270991517,1970-01-01 00:00:39.179514852,75,39
1970-01-01 00:01:06.754729460,1970-01-01 00:00:15.216714788,66,15
1970-01-01 00:01:06.308081378,1970-01-01 00:00:38.059934030,66,38
1970-01-01 00:00:25.272704986,1970-01-01 00:00:22.435968215,25,22
1970-01-01 00:00:48.935680456,1970-01-01 00:00:26.483015353,48,26
1970-01-01 00:00:34.700524394,1970-01-01 00:00:16.487108067,34,16
1970-01-01 00:01:20.587281498,1970-01-01 00:00:53.269448370,80,53
1970-01-01 00:01:02.484849387,1970-01-01 00:00:03.538268226,62,3
1970-01-01 00:01:22.190600563,1970-01-01 00:01:00.669522210,82,60
1970-01-01 00:00:22.915196527,1970-01-01 00:00:09.804756516,22,9
1970-01-01 00:01:30.091392964,1970-01-01 00:01:00.644792650,90,60
1970-01-01 00:01:34.497651489,1970-01-01 00:00:25.802461831,94,25
1970-01-01 00:01:19.165998638,1970-01-01 00:00:21.719261497,79,21
1970-01-01 00:00:58.211864591,1970-01-01 00:00:15.049453503,58,15
1970-01-01 00:00:27.836027452,1970-01-01 00:00:10.882632166,27,10
1970-01-01 00:01:11.712957969,1970-01-01 00:00:12.406155887,71,12
1970-01-01 00:01:15.917746386,1970-01-01 00:00:42.643404948,75,42
1970-01-01 00:01:39.544127737,1970-01-01 00:00:11.770669487,99,11
1970-01-01 00:01:07.650479397,1970-01-01 00:00:16.686513064,67,16
1970-01-01 00:01:25.173434251,1970-01-01 00:00:39.055394239,85,39
1970-01-01 00:00:16.635251145,1970-01-01 00:00:12.130820781,16,12
1970-01-01 00:01:11.619390065,1970-01-01 00:00:26.818474631,71,26
1970-01-01 00:00:29.990117737,1970-01-01 00:00:10.590796002,29,10
1970-01-01 00:01:20.595625318,1970-01-01 00:01:20.549853052,80,80
1970-01-01 00:00:55.060847263,1970-01-01 00:00:02.444340041,55,2
1970-01-01 00:01:25.518991934,1970-01-01 00:00:53.216886424,85,53
1970-01-01 00:01:30.142547193,1970-01-01 00:00:13.874516521,90,13
1970-01-01 00:01:06.046260317,1970-01-01 00:00:48.448131918,66,48
1970-01-01 00:01:39.992387004,1970-01-01 00:01:19.000687941,99,79
1970-01-01 00:01:37.485767465,1970-01-01 00:00:20.180665793,97,20
1970-01-01 00:00:34.088685626,1970-01-01 00:00:32.494544103,34,32
1970-01-01 00:01:39.700854239,1970-01-01 00:00:39.177951117,99,39
1970-01-01 00:01:16.247004446,1970-01-01 00:00:27.174723712,76,27
1970-01-01 00:01:19.335208974,1970-01-01 00:00:28.111292272,79,28
1970-01-01 00:01:20.985786788,1970-01-01 00:00:05.015474906,80,5
1970-01-01 00:01:02.420058626,1970-01-01 00:01:00.779730030,62,60
1970-01-01 00:01:29.061951583,1970-01-01 00:00:50.616044576,89,50
1970-01-01 00:01:00.460736871,1970-01-01 00:00:44.094446084,60,44
1970-01-01 00:01:01.827992030,1970-01-01 00:00:31.870750817,61,31
1970-01-01 00:01:35.140037242,1970-01-01 00:00:30.436408874,95,30
1970-01-01 00:00:17.845684399,1970-01-01 00:00:13.825397460,17,13
1970-01-01 00:00:54.296975965,1970-01-01 00:00:25.255584988,54,25
1970-01-01 00:01:20.655044296,1970-01-01 00:01:13.053378761,80,73
1970-01-01 00:00:51.923602822,1970-01-01 00:00:44.987990921,51,44
1970-01-01 00:01:29.428166901,1970-01-01 00:01:19.804074045,89,79
1970-01-01 00:01:35.559595147,1970-01-01 00:00:55.235604153,95,55
1970-01-01 00:01:32.336628814,1970-01-01 00:01:08.960204884,92,68
1970-01-01 00:01:32.374793811,1970-01-01 00:00:09.583119116,92,9
1970-01-01 00:00:15.817084619,1970-01-01 00:00:05.364619272,15,5
1970-01-01 00:01:29.670831124,1970-01-01 00:00:43.132439949,89,43
1970-01-01 00:00:23.890272949,1970-01-01 00:00:04.612960510,23,4
1970-01-01 00:01:32.313225775,1970-01-01 00:00:17.787157695,92,17
1970-01-01 00:01:24.225708202,1970-01-01 00:00:04.873031497,84,4
1970-01-01 00:01:00.553223904,1970-01-01 00:00:08.674414181,60,8
1970-01-01 00:01:09.483545295,1970-01-01 00:00:53.745432053,69,53
1970-01-01 00:00:24.188436870,1970-01-01 00:00:19.118696106,24,19
1970-01-01 00:01:38.330071953,1970-01-01 00:01:26.308802561,98,86
1970-01-01 00:01:37.058000431,1970-01-01 00:00:08.292424652,97,8
1970-01-01 00:01:21.031104234,1970-01-01 00:01:10.222875135,81,70
1970-01-01 00:01:39.953362041,1970-01-01 00:01:15.771434093,99,75
1970-01-01 00:01:30.951034830,1970-01-01 00:00:30.238789182,90,30
1970-01-01 00:00:33.345104933,1970-01-01 00:00:06.501354619,33,6
1970-01-01 00:01:34.931154620,1970-01-01 00:00:10.150588286,94,10
1970-01-01 00:01:10.406037729,1970-01-01 00:00:48.721783586,70,48
1970-01-01 00:01:23.276188812,1970-01-01 00:00:51.702203159,83,51
1970-01-01 00:01:16.161420073,1970-01-01 00:00:08.022055848,76,8
1970-01-01 00:01:12.447237559,1970-01-01 00:00:49.484834074,72,49
1970-01-01 00:01:31.973199462,1970-01-01 00:00:57.544547158,91,57
